epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,5820.24,1.5283,1.38127,1.35042,0.5475,0.69226,0.64614,0.27322,1.86254,1.69699,1.63243,0.000456863,0.000456863,0.000456863
43,5994.78,1.49557,1.37343,1.35889,0.6302,0.62262,0.64346,0.29491,1.87993,1.65262,1.61855,0.00044925,0.00044925,0.00044925
44,6163.21,1.512,1.40617,1.331,0.65972,0.62303,0.65058,0.30211,1.9099,1.80259,1.64707,0.000441637,0.000441637,0.000441637
45,6336.71,1.53771,1.3846,1.34776,0.73965,0.64055,0.67249,0.30515,1.87362,1.68461,1.64564,0.000434024,0.000434024,0.000434024
46,6511.37,1.51936,1.38423,1.35466,0.64896,0.6655,0.66583,0.28141,1.85377,1.64016,1.6468,0.000426411,0.000426411,0.000426411
47,6683.04,1.48357,1.35754,1.32335,0.64861,0.6492,0.64996,0.29726,1.90169,1.67593,1.6903,0.000418797,0.000418797,0.000418797
48,6854.99,1.48646,1.30449,1.3299,0.66838,0.61594,0.65487,0.30433,1.89432,1.70456,1.67803,0.000411184,0.000411184,0.000411184
49,7030.92,1.46758,1.31449,1.31839,0.69608,0.61742,0.65171,0.29143,1.91605,1.74467,1.68772,0.000403571,0.000403571,0.000403571
50,7199.88,1.47368,1.33288,1.31667,0.6923,0.62862,0.66231,0.28569,1.90169,1.73516,1.66893,0.000395958,0.000395958,0.000395958
51,7370.17,1.45516,1.31702,1.30066,0.65967,0.63615,0.65438,0.28763,1.87889,1.69217,1.63156,0.000388345,0.000388345,0.000388345
52,7549.64,1.45274,1.29278,1.3084,0.65083,0.63046,0.64225,0.2742,1.8831,1.63847,1.64347,0.000380732,0.000380732,0.000380732
53,7717.15,1.43663,1.33476,1.3241,0.72809,0.59784,0.64023,0.27411,1.90587,1.63972,1.67148,0.000373119,0.000373119,0.000373119
54,7885.95,1.4573,1.30785,1.32013,0.73154,0.60892,0.64145,0.24246,1.92671,1.711,1.67576,0.000365506,0.000365506,0.000365506
55,8062.11,1.45843,1.2723,1.29711,0.62378,0.65941,0.64024,0.28183,1.89448,1.69837,1.66391,0.000357893,0.000357893,0.000357893
56,8231.54,1.42119,1.27036,1.27446,0.69963,0.66614,0.6646,0.29369,1.90341,1.67863,1.6572,0.00035028,0.00035028,0.00035028
57,8401.26,1.37764,1.22444,1.25142,0.72778,0.61153,0.6427,0.28001,1.87189,1.71524,1.67191,0.000342666,0.000342666,0.000342666
58,8577.37,1.4361,1.27443,1.29127,0.64352,0.65319,0.63376,0.28133,1.87962,1.66468,1.67969,0.000335053,0.000335053,0.000335053
59,8670.53,1.43283,1.21314,1.27408,0.65183,0.62873,0.6323,0.28214,1.86535,1.65729,1.67726,0.00032744,0.00032744,0.00032744
60,8759.1,1.39426,1.22703,1.27369,0.66075,0.63359,0.61824,0.26513,1.91965,1.82114,1.71313,0.000319827,0.000319827,0.000319827
61,8846.14,1.40097,1.18918,1.26988,0.69451,0.61324,0.61833,0.28394,1.89862,1.77018,1.6924,0.000312214,0.000312214,0.000312214
62,8934.87,1.40278,1.2373,1.2729,0.69159,0.61531,0.62878,0.28848,1.91088,1.73199,1.69702,0.000304601,0.000304601,0.000304601
63,9025.46,1.39892,1.20753,1.2796,0.72683,0.59778,0.65573,0.28948,1.92172,1.69992,1.72364,0.000296988,0.000296988,0.000296988
64,9118.07,1.34135,1.14609,1.24414,0.67063,0.6664,0.65667,0.29179,1.90895,1.69469,1.72139,0.000289375,0.000289375,0.000289375
65,9206.92,1.34662,1.13743,1.24839,0.71339,0.65796,0.66665,0.28883,1.89471,1.67872,1.70029,0.000281762,0.000281762,0.000281762
66,9294.27,1.39023,1.1464,1.24876,0.73303,0.66807,0.66667,0.29321,1.92975,1.66874,1.71686,0.000274148,0.000274148,0.000274148
67,9383.48,1.37913,1.15209,1.24058,0.72249,0.63321,0.65685,0.29249,1.93557,1.64693,1.73136,0.000266535,0.000266535,0.000266535
68,9471.94,1.35112,1.14468,1.21966,0.73347,0.63507,0.6668,0.2893,1.91045,1.68982,1.72465,0.000258922,0.000258922,0.000258922
69,9562.28,1.34057,1.14818,1.25595,0.68985,0.64778,0.66372,0.26392,1.88458,1.68926,1.7067,0.000251309,0.000251309,0.000251309
70,9652.9,1.31702,1.13817,1.243,0.76965,0.6131,0.65465,0.26412,1.88918,1.67505,1.6967,0.000243696,0.000243696,0.000243696
71,9743.27,1.33815,1.14585,1.23334,0.6867,0.62609,0.65528,0.28599,1.89222,1.66854,1.69298,0.000236083,0.000236083,0.000236083
72,9832.78,1.35296,1.12269,1.22586,0.63899,0.64816,0.66355,0.28426,1.90946,1.66818,1.69761,0.00022847,0.00022847,0.00022847
73,9921.42,1.3382,1.09696,1.22603,0.69391,0.63967,0.66265,0.28338,1.92784,1.71068,1.7109,0.000220857,0.000220857,0.000220857
74,10010.2,1.32659,1.10806,1.22486,0.7018,0.66843,0.65873,0.29342,1.91739,1.65302,1.70159,0.000213244,0.000213244,0.000213244
75,10099,1.34159,1.13074,1.23084,0.67663,0.66011,0.65096,0.28529,1.92248,1.68009,1.70307,0.000205631,0.000205631,0.000205631
76,10188.7,1.32518,1.08129,1.20244,0.71444,0.62454,0.65196,0.28507,1.90998,1.70135,1.70636,0.000198018,0.000198018,0.000198018
77,10278.9,1.28438,1.08716,1.19231,0.66921,0.62114,0.64272,0.27448,1.89266,1.66225,1.68688,0.000190404,0.000190404,0.000190404
78,10367.2,1.31636,1.13226,1.23036,0.67433,0.6604,0.65239,0.26607,1.90565,1.67729,1.69332,0.000182791,0.000182791,0.000182791
79,10457.5,1.27532,1.07361,1.21275,0.6323,0.68508,0.64302,0.26798,1.88215,1.67311,1.66652,0.000175178,0.000175178,0.000175178
80,10551.8,1.30617,1.11968,1.22761,0.64343,0.64256,0.65437,0.2737,1.91467,1.69809,1.70268,0.000167565,0.000167565,0.000167565
81,10641,1.32682,1.05365,1.21566,0.63203,0.67281,0.6562,0.27199,1.94035,1.65998,1.74411,0.000159952,0.000159952,0.000159952
82,10727.5,1.24091,1.04635,1.17751,0.70921,0.6317,0.66137,0.27063,1.92315,1.66332,1.72232,0.000152339,0.000152339,0.000152339
83,10814.2,1.29329,1.05281,1.20181,0.74818,0.65173,0.67573,0.28352,1.91006,1.67655,1.71917,0.000144726,0.000144726,0.000144726
84,10902.8,1.27394,1.10444,1.20742,0.73428,0.65027,0.67031,0.28219,1.9286,1.69376,1.73792,0.000137113,0.000137113,0.000137113
85,10992.2,1.26485,1.0257,1.18227,0.71572,0.64775,0.67144,0.28714,1.92041,1.65755,1.7318,0.0001295,0.0001295,0.0001295
86,11088,1.2574,1.0469,1.18675,0.70312,0.65191,0.66552,0.27244,1.91594,1.65612,1.73991,0.000121887,0.000121887,0.000121887
87,11179.1,1.2523,1.03037,1.18429,0.69112,0.67191,0.67201,0.26543,1.92517,1.61541,1.76271,0.000114273,0.000114273,0.000114273
88,11267.6,1.21263,1.01191,1.18002,0.71022,0.65779,0.66949,0.26966,1.95175,1.58495,1.79259,0.00010666,0.00010666,0.00010666
89,11355.7,1.25007,1.02462,1.17763,0.71411,0.64496,0.66425,0.27779,1.96838,1.62142,1.80706,9.90472e-05,9.90472e-05,9.90472e-05
90,11444.5,1.24734,1.01533,1.17687,0.69629,0.65514,0.66348,0.2744,1.95555,1.63299,1.78425,9.14341e-05,9.14341e-05,9.14341e-05
91,11533,1.253,0.94699,1.17219,0.58081,0.69552,0.65993,0.27685,1.96103,1.66591,1.77446,8.3821e-05,8.3821e-05,8.3821e-05
92,11621.8,1.21492,0.94042,1.14321,0.61534,0.70092,0.66181,0.2974,1.96667,1.64627,1.77107,7.62079e-05,7.62079e-05,7.62079e-05
93,11711.1,1.21137,0.93907,1.1517,0.61285,0.71284,0.66252,0.28144,1.9768,1.64541,1.79397,6.85948e-05,6.85948e-05,6.85948e-05
94,11799.3,1.19225,0.89532,1.13784,0.63875,0.72319,0.66706,0.28743,1.97245,1.63631,1.79789,6.09817e-05,6.09817e-05,6.09817e-05
95,11886.6,1.17246,0.91605,1.13808,0.66394,0.6837,0.66845,0.28845,1.98108,1.65766,1.80352,5.33686e-05,5.33686e-05,5.33686e-05
96,11974.4,1.16227,0.85873,1.1345,0.71684,0.64096,0.66549,0.27112,1.97104,1.66625,1.79034,4.57555e-05,4.57555e-05,4.57555e-05
97,12062.5,1.16285,0.87583,1.1336,0.70594,0.64337,0.65559,0.26842,1.97256,1.67355,1.78365,3.81424e-05,3.81424e-05,3.81424e-05
98,12149.5,1.16189,0.88606,1.12285,0.69313,0.64874,0.66242,0.26288,1.97507,1.67469,1.78397,3.05293e-05,3.05293e-05,3.05293e-05
99,12236.3,1.1819,0.88529,1.14162,0.68477,0.67077,0.6592,0.26954,1.96855,1.66181,1.78977,2.29162e-05,2.29162e-05,2.29162e-05
100,12324.2,1.15683,0.86952,1.14139,0.68848,0.6619,0.65333,0.28135,1.96797,1.65967,1.79826,1.53031e-05,1.53031e-05,1.53031e-05
