epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
25,17046.5,1.76321,1.52334,1.5255,0.74827,0.66256,0.70277,0.28781,2.28697,1.77959,1.8613,0.000765014,0.000765014,0.000765014
26,17803.3,1.74339,1.50735,1.508,0.7383,0.53783,0.56132,0.2337,2.31958,1.8659,1.86939,0.000759015,0.000759015,0.000759015
27,18550.4,1.7526,1.49009,1.50317,0.65349,0.69371,0.68597,0.28879,2.2546,1.78982,1.82554,0.000753016,0.000753016,0.000753016
28,19309.7,1.72546,1.49646,1.50239,0.7579,0.5365,0.58002,0.24683,2.29178,1.85338,1.87265,0.000747016,0.000747016,0.000747016
29,20063,1.71686,1.45546,1.4814,0.74832,0.5384,0.69324,0.28364,2.31633,1.8705,1.85987,0.000741017,0.000741017,0.000741017
30,20815.1,1.73844,1.47127,1.48632,0.71821,0.53222,0.68734,0.29613,2.29404,1.86978,1.8608,0.000735017,0.000735017,0.000735017
31,21568.2,1.71728,1.43226,1.47523,0.68764,0.54759,0.55126,0.23873,2.30857,1.85039,1.89627,0.000729018,0.000729018,0.000729018
32,22317.9,1.68889,1.43864,1.46865,0.61335,0.72838,0.68359,0.29054,2.31788,1.88194,1.89767,0.000723019,0.000723019,0.000723019
33,23078.7,1.67488,1.38818,1.43962,0.53037,0.72314,0.60522,0.25576,2.31453,1.84909,1.8834,0.000717019,0.000717019,0.000717019
34,23826.3,1.67838,1.3805,1.43881,0.69174,0.69975,0.70075,0.28658,2.29699,1.81722,1.81623,0.00071102,0.00071102,0.00071102
35,24585.6,1.68408,1.39037,1.44933,0.74326,0.56991,0.56355,0.23428,2.32334,1.84864,1.85699,0.00070502,0.00070502,0.00070502
36,25330.5,1.66366,1.38683,1.44162,0.68875,0.70636,0.69872,0.29894,2.32634,1.83693,1.90707,0.000699021,0.000699021,0.000699021
37,26092.1,1.644,1.33542,1.42039,0.72004,0.55415,0.55838,0.23216,2.35932,1.85409,1.90388,0.000693022,0.000693022,0.000693022
38,27025.5,1.63729,1.34844,1.42552,0.53709,0.72792,0.64328,0.26371,2.32661,1.81516,1.86454,0.000687022,0.000687022,0.000687022
39,27963.8,1.60166,1.2957,1.39012,0.74753,0.5636,0.69073,0.29769,2.36001,1.85596,1.89896,0.000681023,0.000681023,0.000681023
40,28896.6,1.62453,1.32032,1.41238,0.7281,0.55875,0.55443,0.23185,2.3596,1.8509,1.93053,0.000675023,0.000675023,0.000675023
41,29744.5,1.59312,1.27628,1.38683,0.7001,0.55043,0.55044,0.23702,2.28702,1.88636,1.86668,0.000669024,0.000669024,0.000669024
42,30492.1,1.58611,1.26057,1.37053,0.58825,0.70583,0.62097,0.26209,2.35176,1.89134,1.90115,0.000663025,0.000663025,0.000663025
43,31256.1,1.59494,1.27891,1.37436,0.54088,0.73516,0.68445,0.30762,2.32207,1.81336,1.88765,0.000657025,0.000657025,0.000657025
44,32180.1,1.56871,1.24283,1.36756,0.55279,0.55646,0.52683,0.22943,2.31536,1.85382,1.86998,0.000651026,0.000651026,0.000651026
45,33102.5,1.55871,1.23848,1.36172,0.74647,0.55652,0.60302,0.24533,2.32837,1.84598,1.89578,0.000645026,0.000645026,0.000645026
46,34016.3,1.55029,1.2149,1.35342,0.66002,0.53466,0.50752,0.22692,2.32582,1.85342,1.91279,0.000639027,0.000639027,0.000639027
47,34742.8,1.54522,1.2129,1.3541,0.67867,0.53864,0.49557,0.20827,2.41672,1.90531,1.953,0.000633028,0.000633028,0.000633028
48,35251.5,1.51443,1.19435,1.3444,0.6868,0.54777,0.56815,0.24701,2.36176,1.87452,1.92551,0.000627028,0.000627028,0.000627028
49,35771.4,1.51339,1.18305,1.33501,0.77543,0.51335,0.54732,0.23034,2.42087,1.99496,1.99143,0.000621029,0.000621029,0.000621029
50,36285.7,1.50135,1.1557,1.32694,0.70596,0.56791,0.59077,0.26228,2.3826,1.82272,1.94077,0.000615029,0.000615029,0.000615029
51,36836.9,1.47456,1.139,1.29495,0.71309,0.57853,0.6072,0.25257,2.39944,1.89003,1.95087,0.00060903,0.00060903,0.00060903
52,37607.6,1.48859,1.12901,1.30513,0.72353,0.64051,0.65009,0.29645,2.40845,2.0008,1.93539,0.000603031,0.000603031,0.000603031
53,38378.4,1.49013,1.14278,1.31098,0.47776,0.60564,0.61101,0.26797,2.3782,1.90108,1.95747,0.000597031,0.000597031,0.000597031
54,39144.1,1.46095,1.1193,1.2947,0.69282,0.55622,0.54996,0.23337,2.3994,1.92556,1.98907,0.000591032,0.000591032,0.000591032
55,39915.9,1.47767,1.11961,1.30218,0.7395,0.53167,0.60884,0.2588,2.3978,1.91224,1.95659,0.000585032,0.000585032,0.000585032
56,40692.2,1.44057,1.0905,1.27995,0.51385,0.68452,0.61722,0.25085,2.42542,1.95007,1.95105,0.000579033,0.000579033,0.000579033
57,41463,1.44436,1.07496,1.28063,0.70322,0.52825,0.5325,0.22133,2.41867,1.93893,1.97916,0.000573034,0.000573034,0.000573034
58,42236.1,1.43968,1.06675,1.27859,0.68944,0.56581,0.55229,0.24239,2.43553,1.90139,1.99332,0.000567034,0.000567034,0.000567034
59,42988.5,1.44043,1.06273,1.27574,0.70457,0.53547,0.53072,0.23166,2.40547,1.94777,1.96377,0.000561035,0.000561035,0.000561035
60,43735.6,1.40879,1.02986,1.25581,0.69258,0.56239,0.60976,0.26438,2.45699,1.86708,1.99594,0.000555035,0.000555035,0.000555035
61,44476.7,1.38711,1.0099,1.23962,0.74241,0.68249,0.69735,0.28325,2.42503,1.94931,1.98576,0.000549036,0.000549036,0.000549036
62,45218.9,1.41546,1.03158,1.26024,0.50476,0.6655,0.60588,0.26246,2.44487,1.8884,2.00312,0.000543037,0.000543037,0.000543037
63,45961.9,1.40396,1.024,1.251,0.73304,0.55071,0.61538,0.25315,2.48541,1.94467,2.01578,0.000537037,0.000537037,0.000537037
64,46698.7,1.397,1.01692,1.24395,0.65667,0.59272,0.61299,0.24694,2.45629,1.94959,1.98149,0.000531038,0.000531038,0.000531038
65,47428.6,1.38614,1.01896,1.24287,0.69531,0.54738,0.53521,0.22368,2.49269,1.9743,2.01566,0.000525038,0.000525038,0.000525038
66,48171.7,1.36076,0.98318,1.22555,0.72433,0.56627,0.56647,0.22867,2.49847,1.97406,2.02172,0.000519039,0.000519039,0.000519039
67,48901.8,1.36932,0.98123,1.22443,0.7161,0.57661,0.54173,0.22323,2.46325,1.93786,2.03039,0.00051304,0.00051304,0.00051304
68,49638.2,1.36424,1.00349,1.23738,0.62976,0.72136,0.67161,0.2919,2.47561,1.93776,2.00458,0.00050704,0.00050704,0.00050704
69,50369.2,1.35389,0.95302,1.21609,0.72737,0.67766,0.68919,0.28457,2.47205,1.95596,1.99055,0.000501041,0.000501041,0.000501041
70,51105.5,1.35129,0.96526,1.21825,0.70706,0.54894,0.57591,0.24018,2.46888,1.96323,2.03109,0.000495041,0.000495041,0.000495041
71,51834.4,1.34644,0.94509,1.2082,0.67417,0.54314,0.6006,0.24685,2.5242,2.01071,2.07108,0.000489042,0.000489042,0.000489042
72,52562.1,1.34513,0.95447,1.21551,0.73034,0.55489,0.54449,0.22968,2.54243,1.95296,2.09656,0.000483043,0.000483043,0.000483043
73,53301.5,1.32277,0.95656,1.21109,0.75108,0.51617,0.52192,0.22401,2.51115,1.96508,2.0666,0.000477043,0.000477043,0.000477043
74,54022.8,1.30692,0.92344,1.19481,0.72985,0.52812,0.52896,0.22929,2.5042,1.95487,2.0545,0.000471044,0.000471044,0.000471044
75,54765.1,1.29474,0.89957,1.18316,0.70002,0.54346,0.52964,0.2347,2.49166,2.0887,2.00952,0.000465044,0.000465044,0.000465044
76,55491.1,1.29122,0.88817,1.17177,0.68487,0.58412,0.54254,0.24083,2.50405,1.98746,2.08208,0.000459045,0.000459045,0.000459045
77,56233.9,1.29833,0.91413,1.18199,0.69585,0.53676,0.5501,0.23666,2.53281,2.06264,2.0954,0.000453046,0.000453046,0.000453046
78,56964.5,1.28973,0.89417,1.17532,0.63435,0.50355,0.55061,0.22629,2.5206,1.97461,2.03621,0.000447046,0.000447046,0.000447046
79,57695.7,1.28662,0.89955,1.17782,0.69854,0.55071,0.53515,0.23768,2.47659,1.96396,2.02706,0.000441047,0.000441047,0.000441047
80,58433.5,1.27658,0.88419,1.17657,0.55254,0.55963,0.54242,0.23365,2.52369,1.97448,2.06606,0.000435047,0.000435047,0.000435047
81,59029.4,1.26862,0.8679,1.15706,0.70881,0.54626,0.53827,0.23028,2.56279,1.9945,2.10993,0.000429048,0.000429048,0.000429048
82,59513.6,1.26611,0.85992,1.15611,0.72564,0.53538,0.52262,0.22383,2.52471,2.04378,2.09839,0.000423049,0.000423049,0.000423049
83,60000,1.28124,0.87798,1.17684,0.70862,0.5511,0.55744,0.23315,2.52812,2.0753,2.06806,0.000417049,0.000417049,0.000417049
84,60480.8,1.23245,0.82417,1.14912,0.72376,0.53599,0.52799,0.22508,2.54064,2.04383,2.07244,0.00041105,0.00041105,0.00041105
85,61161.2,1.2392,0.84905,1.15349,0.71997,0.55161,0.54211,0.23576,2.57574,1.99144,2.15994,0.00040505,0.00040505,0.00040505
86,61889.2,1.23643,0.83008,1.13816,0.70428,0.53716,0.5549,0.24147,2.5438,1.9795,2.10486,0.000399051,0.000399051,0.000399051
87,62612,1.2176,0.81258,1.12422,0.72087,0.54875,0.53242,0.22911,2.54269,2.16415,2.09166,0.000393052,0.000393052,0.000393052
88,63339.4,1.23069,0.82535,1.14165,0.725,0.53561,0.51832,0.21938,2.53615,2.02934,2.084,0.000387052,0.000387052,0.000387052
89,64072.3,1.21017,0.80986,1.1361,0.76003,0.52704,0.53776,0.22684,2.5753,2.11062,2.15698,0.000381053,0.000381053,0.000381053
90,64796.7,1.22411,0.81257,1.13942,0.69884,0.56002,0.52957,0.22345,2.53936,2.0107,2.09532,0.000375053,0.000375053,0.000375053
91,65522.4,1.20438,0.81454,1.1258,0.75995,0.53192,0.55372,0.23669,2.55863,2.11802,2.16314,0.000369054,0.000369054,0.000369054
92,66268.4,1.20438,0.7987,1.12988,0.72513,0.56294,0.55617,0.23394,2.56332,2.0542,2.14348,0.000363055,0.000363055,0.000363055
93,66948.1,1.18,0.77988,1.11681,0.71222,0.48327,0.51112,0.2302,2.53225,2.08615,2.12354,0.000357055,0.000357055,0.000357055
94,67437.7,1.16674,0.77445,1.10522,0.71783,0.5206,0.50852,0.2198,2.59083,2.11982,2.18476,0.000351056,0.000351056,0.000351056
95,67920.3,1.19601,0.79338,1.12521,0.70188,0.5471,0.51315,0.22995,2.6032,2.11999,2.18846,0.000345056,0.000345056,0.000345056
96,68407.2,1.17452,0.7623,1.09956,0.70527,0.52214,0.51309,0.22617,2.65034,2.15217,2.24215,0.000339057,0.000339057,0.000339057
97,69024.2,1.1508,0.75303,1.10085,0.70161,0.55034,0.51672,0.22553,2.63987,2.13648,2.22209,0.000333058,0.000333058,0.000333058
98,69760.1,1.15235,0.75951,1.0995,0.69678,0.55797,0.51741,0.22753,2.61578,2.13571,2.21223,0.000327058,0.000327058,0.000327058
99,70496.4,1.15056,0.75012,1.0977,0.69013,0.56504,0.51117,0.22257,2.61886,2.07635,2.21812,0.000321059,0.000321059,0.000321059
100,71254.4,1.16189,0.76354,1.10721,0.70638,0.56592,0.52771,0.22344,2.58293,2.12349,2.18239,0.000315059,0.000315059,0.000315059
101,71989.7,1.14348,0.7513,1.09043,0.7227,0.54171,0.5297,0.22864,2.55331,2.10356,2.15311,0.00030906,0.00030906,0.00030906
102,72725.3,1.14039,0.73145,1.08739,0.7282,0.55283,0.52963,0.22777,2.59273,2.06212,2.18654,0.000303061,0.000303061,0.000303061
103,73461.2,1.14032,0.74142,1.09157,0.74879,0.54131,0.54127,0.22814,2.56763,2.12334,2.16119,0.000297061,0.000297061,0.000297061
104,74019,1.12223,0.73585,1.09116,0.67041,0.54705,0.51899,0.22001,2.59121,2.19629,2.18143,0.000291062,0.000291062,0.000291062
105,74563.1,1.13103,0.73857,1.0928,0.69205,0.53911,0.50711,0.21638,2.62772,2.11481,2.2712,0.000285062,0.000285062,0.000285062
106,75123,1.12769,0.73751,1.08601,0.7204,0.53686,0.53397,0.22138,2.6263,2.13516,2.23127,0.000279063,0.000279063,0.000279063
107,75711.8,1.11399,0.71758,1.08226,0.70931,0.57748,0.54337,0.22581,2.59589,2.1262,2.18377,0.000273064,0.000273064,0.000273064
108,76335.9,1.12556,0.71886,1.07887,0.70671,0.55582,0.54258,0.22907,2.6139,2.18139,2.19099,0.000267064,0.000267064,0.000267064
109,76874.2,1.11629,0.7229,1.08137,0.69585,0.54574,0.52276,0.22685,2.60477,2.06762,2.19857,0.000261065,0.000261065,0.000261065
110,77381.8,1.10089,0.70693,1.07097,0.7056,0.54047,0.53275,0.2289,2.63003,2.16946,2.21383,0.000255065,0.000255065,0.000255065
111,77892.4,1.10371,0.70397,1.0675,0.72078,0.53116,0.52642,0.22781,2.61047,2.12766,2.21695,0.000249066,0.000249066,0.000249066
112,78458.4,1.08313,0.69506,1.06343,0.71481,0.54032,0.54075,0.23128,2.58432,2.20636,2.15922,0.000243067,0.000243067,0.000243067
113,79210.9,1.07077,0.68851,1.05951,0.70877,0.54939,0.51881,0.22263,2.58647,2.18658,2.17058,0.000237067,0.000237067,0.000237067
114,79967.5,1.08657,0.6917,1.06188,0.69721,0.55476,0.52494,0.2299,2.58092,2.1366,2.19772,0.000231068,0.000231068,0.000231068
115,80717,1.08657,0.6968,1.07161,0.71086,0.5528,0.52785,0.22742,2.58533,2.21137,2.19821,0.000225068,0.000225068,0.000225068
116,81426.4,1.07972,0.68475,1.05855,0.70778,0.55233,0.51704,0.2205,2.61171,2.24353,2.23311,0.000219069,0.000219069,0.000219069
117,81916.5,1.06717,0.67117,1.05639,0.71009,0.57834,0.58529,0.23919,2.6248,2.16366,2.23433,0.00021307,0.00021307,0.00021307
118,82396.3,1.07314,0.68363,1.06268,0.72174,0.56909,0.56427,0.23863,2.62913,2.16071,2.23784,0.00020707,0.00020707,0.00020707
119,82880.2,1.06742,0.67964,1.05735,0.72002,0.56625,0.54725,0.22774,2.59895,2.24683,2.19392,0.000201071,0.000201071,0.000201071
120,83482.8,1.05972,0.67418,1.05802,0.70554,0.57035,0.54269,0.22199,2.62399,2.35812,2.20314,0.000195071,0.000195071,0.000195071
121,84202.1,1.02858,0.64258,1.03599,0.70519,0.55265,0.53253,0.23005,2.64761,2.2365,2.24238,0.000189072,0.000189072,0.000189072
122,84925.1,1.04014,0.65566,1.0476,0.72148,0.56592,0.53948,0.22709,2.65661,2.25575,2.26004,0.000183073,0.000183073,0.000183073
123,85657.8,1.032,0.64802,1.03786,0.72039,0.55408,0.55027,0.232,2.64242,2.25433,2.24066,0.000177073,0.000177073,0.000177073
124,86385.9,1.04147,0.66027,1.04637,0.71385,0.56787,0.53883,0.22872,2.63077,2.14726,2.24949,0.000171074,0.000171074,0.000171074
125,87108.5,1.03005,0.64818,1.03564,0.73959,0.56464,0.55018,0.22782,2.59801,2.17049,2.20576,0.000165074,0.000165074,0.000165074
126,87830.5,1.03639,0.65417,1.04889,0.71719,0.56365,0.5353,0.22773,2.60682,2.22485,2.2112,0.000159075,0.000159075,0.000159075
127,88553.7,1.02777,0.64269,1.03801,0.72786,0.56789,0.5382,0.2277,2.63874,2.21315,2.24407,0.000153076,0.000153076,0.000153076
128,89276.5,1.00678,0.63148,1.02662,0.72,0.55485,0.53738,0.23288,2.63198,2.26113,2.25559,0.000147076,0.000147076,0.000147076
129,89994.9,1.01995,0.63379,1.03056,0.732,0.51331,0.52231,0.23354,2.65305,2.28079,2.26894,0.000141077,0.000141077,0.000141077
130,90723,0.99773,0.62111,1.02507,0.71261,0.55289,0.54896,0.23623,2.6455,2.2093,2.26071,0.000135077,0.000135077,0.000135077
131,91445.9,1.00896,0.63606,1.03193,0.70402,0.53799,0.53021,0.22427,2.63567,2.20666,2.24946,0.000129078,0.000129078,0.000129078
132,92171,1.00614,0.63091,1.03031,0.72339,0.53697,0.54247,0.22869,2.63853,2.27137,2.22641,0.000123079,0.000123079,0.000123079
133,92893.3,1.00892,0.62886,1.02945,0.71163,0.52848,0.53099,0.22028,2.64882,2.27976,2.23751,0.000117079,0.000117079,0.000117079
134,93614,0.98244,0.61326,1.01975,0.66549,0.53932,0.50793,0.22389,2.63347,2.31858,2.24428,0.00011108,0.00011108,0.00011108
135,94339,0.98425,0.61087,1.01644,0.68689,0.54782,0.51875,0.22379,2.64941,2.25075,2.28094,0.00010508,0.00010508,0.00010508
136,95059.7,0.99817,0.62299,1.02947,0.6902,0.56439,0.53712,0.22747,2.63586,2.29024,2.26082,9.9081e-05,9.9081e-05,9.9081e-05
137,95800.2,0.98504,0.61182,1.02036,0.71028,0.54857,0.53258,0.22517,2.62078,2.2939,2.24077,9.30816e-05,9.30816e-05,9.30816e-05
138,96544.4,0.98013,0.60935,1.0164,0.7058,0.53465,0.52629,0.22505,2.62201,2.27474,2.23444,8.70822e-05,8.70822e-05,8.70822e-05
139,97265.7,0.97751,0.60603,1.01697,0.70256,0.52691,0.51861,0.22955,2.62537,2.27355,2.24107,8.10828e-05,8.10828e-05,8.10828e-05
140,97995.4,0.95516,0.59337,1.00222,0.69206,0.51948,0.4996,0.22254,2.62813,2.28237,2.2486,7.50834e-05,7.50834e-05,7.50834e-05
141,98708.4,0.98158,0.57074,1.01067,0.69742,0.53728,0.51304,0.22107,2.63705,2.25566,2.27861,6.9084e-05,6.9084e-05,6.9084e-05
142,99419.8,0.94372,0.53853,0.99201,0.71592,0.53356,0.52896,0.22241,2.64638,2.2425,2.28493,6.30846e-05,6.30846e-05,6.30846e-05
143,100127,0.91941,0.5247,0.97819,0.68892,0.54572,0.52819,0.22161,2.65739,2.26856,2.30041,5.70852e-05,5.70852e-05,5.70852e-05
